party,state,name,keycode,post_date,post_likes,post_comments,post_likes_zscore,post_comments_zscore,follower_date,7days_followers,post_likes_clean,likes_by_follower,likes_by_follower_zscore,comments_by_follower,comments_by_follower_zscore,7days_followers_zscore,engagement_rate,engagement_rate_zscore
Republican,Arizona,Kari Lake,DA7eTKjPXbu,2024-10-10,1766,20,-0.5109368479590926,-0.47192701935473336,2024-10-17,820429,1766.0,0.00215253239463744,-0.5111461437362224,2.4377490312994786e-05,-0.47239381566986555,-0.09780358413178922,0.0021769098849504344,10.049364509887777
Republican,Arizona,Kari Lake,DA7eHH9pRfT,2024-10-10,1134,12,-0.6111002529909322,-0.5121004484336747,2024-10-17,820429,1134.0,0.0013822037007468044,-0.6116504178470199,1.4626494187796872e-05,-0.5127183302039048,-0.09780358413178922,0.0013968301949346014,11.484248878968554
Republican,Arizona,Kari Lake,DA7d_m5Cdjf,2024-10-10,5626,82,0.10082065745689045,-0.1605829439929376,2024-10-17,820429,5626.0,0.0068573880250454335,0.10269325194048334,9.994771028327863e-05,-0.1598788280310616,-0.09780358413178922,0.006957335735328712,0.6110439312276956
Republican,Arizona,Kari Lake,DA7d3aGol6f,2024-10-10,2362,35,-0.41647895334045887,-0.39660183983171826,2024-10-17,820429,2362.0,0.0028789816059646843,-0.41636679663173626,4.2660608047740876e-05,-0.396785350918542,-0.09780358413178922,0.0029216422140124253,8.313404875598014
Republican,Arizona,Kari Lake,DA7RfcUv6l4,2024-10-10,3009,89,-0.31393825230311667,-0.1254311935488639,2024-10-17,820429,3009.0,0.0036675934175900656,-0.31347713626830914,0.0001084798318928268,-0.12459487781377729,-0.09780358413178922,0.0037760732494828927,4.4923654869328224
Republican,Arizona,Kari Lake,DA7PzhJuWH0,2024-10-10,2782,75,-0.3499146651863882,-0.19573469443701133,2024-10-17,820429,2782.0,0.003390908902537575,-0.3495759815581051,9.141558867373045e-05,-0.1951627782483459,-0.09780358413178922,0.0034823244912113053,5.579032348018486
Republican,Arizona,Kari Lake,DA7PsZEtQ5W,2024-10-10,1514,33,-0.550875420851535,-0.4066451971014536,2024-10-17,820429,1514.0,0.0018453760166937054,-0.5512206327804011,4.0222859016441396e-05,-0.40686647955205185,-0.09780358413178922,0.0018855988757101468,9.79024057710135
Republican,Arizona,Kari Lake,DA7PSCPhNxl,2024-10-10,21080,502,2.550069488725958,1.948522082651485,2024-10-17,820429,21080.0,0.025693874789896504,2.560277195149761,0.0006118750068561692,1.9571581850059974,-0.09780358413178922,0.026305749796752674,-45.99618317990926
Republican,Arizona,Kari Lake,DA7OThSO7gg,2024-10-10,2812,74,-0.34516007317538316,-0.200756373071879,2024-10-17,820429,2812.0,0.003427475138007067,-0.34480520905284573,9.019671415808071e-05,-0.20020334256510083,-0.09780358413178922,0.003517671852165148,5.581763195013854
Republican,Arizona,Kari Lake,DA7OKHPB_zY,2024-10-10,3305,90,-0.26702627779453353,-0.12040951491399622,2024-10-17,820429,3305.0,0.0040283802742223885,-0.2664055142164167,0.00010969870640847655,-0.11955431349702236,-0.09780358413178922,0.0041380789806308655,3.96136599847368
Republican,Arizona,Kari Lake,DA7L9vVsD5U,2024-10-10,1742,44,-0.5147405215678965,-0.3514067321179092,2024-10-17,820429,1742.0,0.002123279406261846,-0.51496276174043,5.363047868858853e-05,-0.35142027206774784,-0.09780358413178922,0.0021769098849504344,8.855986837033315
Republican,Arizona,Kari Lake,DA7JtljKyaR,2024-10-10,5527,52,0.08513050382057379,-0.3112333030389678,2024-10-17,820429,5527.0,0.006736719447996109,0.08694970267312742,6.338147481378644e-05,-0.31109575753370866,-0.09780358413178922,0.006800100922809896,2.311804840543707
Democratic,Michigan,Elissa Slotkin,DA8046jPRGt,2024-10-10,473,12,-0.11280836326152625,-0.2285728816366598,2024-10-17,20827,473.0,0.022710904114850914,-0.11302197885678683,0.0005761751572478034,-0.22829318180600638,-0.06307317371931903,0.023287079272098717,5.412463409838255
Democratic,Pennsylvania,Bob Casey,DA8iVftMW8q,2024-10-10,102,2,-0.31072934418027137,-0.5045891770655051,2024-10-17,20991,102.0,0.004859225382306703,-0.31227483247441684,9.527892906483732e-05,-0.506687521537957,-0.15508772694285228,0.00495450431137154,5.257144052064225
Democratic,Arizona,Ruben Gallego,DA7TgULvIqM,2024-10-10,807,192,1.5318495050287821,2.7861232394872752,2024-10-17,13373,807.0,0.060345472220145066,1.5620018793789725,0.014357287070963882,2.784242930523467,-0.17958719555847386,0.07470275929110895,-24.043878691285197
Democratic,Arizona,Ruben Gallego,DA7S-XaMMJy,2024-10-10,928,99,1.9773222631505107,1.0758297657426112,2024-10-17,13373,928.0,0.06939355417632544,2.010418437914583,0.007402976145965752,1.0736118199631945,-0.17958719555847386,0.07679653032229118,-17.00094496937011
Republican,Pennsylvania,Dave McCormick,DA7Kb6vNrQ1,2024-10-10,119,5,-0.6281433308457227,-0.18075209196081557,2024-10-17,1138,119.0,0.10456942003514938,-0.4897091311411329,0.004393673110720563,-0.1386328385952859,-0.35465861215585753,0.10896309314586995,2.280771973615751
Republican,Pennsylvania,Dave McCormick,DA7Aj-KtMnX,2024-10-09,256,6,0.8212554395202779,-0.08915474806175364,2024-10-16,1093,256.0,0.2342177493138152,1.0041431919301487,0.0054894784995425435,-0.01680103876016739,-0.4025011644571493,0.23970722781335774,-1.8188784433602914
Republican,Pennsylvania,Dave McCormick,DA6Thn_up99,2024-10-09,124,5,-0.5752455655038979,-0.18075209196081557,2024-10-16,1093,124.0,0.11344922232387923,-0.38739301683995464,0.004574565416285453,-0.11852120619403743,-0.4025011644571493,0.11802378774016468,1.8782496157106094
Republican,Arizona,Kari Lake,DA66vATCgBt,2024-10-09,1992,38,-0.47511892147618784,-0.38153680392711525,2024-10-16,820188,1992.0,0.002428711466151663,-0.47511324332985155,4.633084122176867e-05,-0.3816073763742856,-0.13724802510563472,0.0024750423073734316,6.241661581242914
Republican,Arizona,Kari Lake,DA66I2kJb99,2024-10-09,4296,69,-0.10996625503100006,-0.22586476624621735,2024-10-16,820188,4296.0,0.005237823523387321,-0.10861025512824476,8.412705379742206e-05,-0.22530396862294305,-0.13724802510563472,0.005321950577184743,2.44689146542357
Republican,Arizona,Kari Lake,DA6XK06Cf8D,2024-10-09,5416,79,0.0675385133798551,-0.17564797989754063,2024-10-16,820188,5416.0,0.006603364106765766,0.06955091969198071,9.63193804347296e-05,-0.17488351450960676,-0.13724802510563472,0.006699683487200496,0.7876941503127471
Republican,Michigan,Mike Rogers,DA6paiwqGiQ,2024-10-09,65,4,-0.17803401446967623,-0.2735367181649754,2024-10-16,854,65.0,0.07611241217798595,-0.40331967817309,0.00468384074941452,-0.21878456136089958,0.0072344658484913135,0.08079625292740047,-62.41936061234195
Democratic,Michigan,Elissa Slotkin,DA6hLA7gWKv,2024-10-09,407,28,-0.14713735256975313,0.2533792408840492,2024-10-16,20821,407.0,0.01954757216272033,-0.14707061017643566,0.0013447961193026271,0.25174213678725443,-0.09861717216888503,0.02089236828202296,-1.0773163129475405
Democratic,Michigan,Elissa Slotkin,DA5894AAr8d,2024-10-09,372,14,-0.16534211962714615,-0.1683288663215712,2024-10-16,20821,372.0,0.017866577013592046,-0.16516405877712312,0.0006723980596513136,-0.16819803232198463,-0.09861717216888503,0.01853897507324336,3.38349780885316
Democratic,Michigan,Elissa Slotkin,DA4sO4oA68S,2024-10-09,777,29,0.045313042036973256,0.2835012485415935,2024-10-16,20821,777.0,0.0373180923106479,0.04420298931654601,0.0013928245521348638,0.2817378631522001,-0.09861717216888503,0.03871091686278277,-3.334249840539554
Democratic,Michigan,Elissa Slotkin,DA4mS6_AAmt,2024-10-09,941,24,0.13061537910590063,0.13289121025387193,2024-10-16,20821,941.0,0.04519475529513472,0.1289837199026244,0.0011526823879736805,0.1317592313274719,-0.09861717216888503,0.0463474376831084,-2.672015264324444
Democratic,Michigan,Elissa Slotkin,DA4jv8aAwD5,2024-10-09,2379,115,0.8785712370639345,2.873993907090404,2024-10-16,20821,2379.0,0.11425964170789107,0.8723659795537263,0.005523269775707219,2.861370330537526,-0.09861717216888503,0.11978291148359829,-38.05184291563291
Republican,Texas,Ted Cruz,DA6TtBCPics,2024-10-09,4022,364,-0.2373480813867885,0.7140037963316894,2024-10-16,1241403,4022.0,0.0032398826166845094,-0.2370768681850802,0.00029321662667159657,0.7145380432804649,-0.6027632733025213,0.003533099243356106,-0.7907842698068165
Democratic,Ohio,Sherrod Brown,DA6Dxd_R7Rn,2024-10-09,4274,127,2.1831279243117248,6.0625142974366115,2024-10-16,30769,4274.0,0.13890604179531346,2.1828484617454085,0.004127530956482174,6.054472695149885,-0.029503406382814738,0.14303357275179565,-279.48102380989104
Democratic,Ohio,Sherrod Brown,DA4vPIbMZ6n,2024-10-09,-1,9,,-0.23925355930687123,2024-10-16,30769,,,,0.0002925021937664532,-0.24189772963336742,-0.029503406382814738,,
Democratic,Texas,Colin Allred,DA4nDxfshhJ,2024-10-09,822,48,-0.3051921046065798,-0.030616496667873156,2024-10-16,57944,822.0,0.014186110727599061,-0.29096736203052564,0.0008283860278889963,0.01239536868721583,-0.273456447786007,0.015014496755488058,1.2280149325176621
Republican,Michigan,Mike Rogers,DA4b1E6Ko5-,2024-10-08,67,7,-0.1692107428274566,0.014959039274647127,2024-10-15,793,67.0,0.08448928121059268,-0.3768723970257877,0.008827238335435058,-0.15777985662193364,-0.11845293132941329,0.09331651954602774,1.3022193863978015
Republican,Michigan,Mike Rogers,DA4bE6JKHbD,2024-10-08,122,15,0.07342922733358344,0.7842810591136404,2024-10-15,793,122.0,0.15384615384615385,-0.15790028430081132,0.018915510718789406,-0.009246662474886248,-0.11845293132941329,0.17276166456494324,-7.240937618183233
Democratic,Pennsylvania,Bob Casey,DA4BXrpOmLA,2024-10-08,157,6,-0.2672538947376506,-0.24852899765912942,2024-10-15,20974,157.0,0.007485458186325927,-0.2680197634772876,0.0002860684657194622,-0.24828805754188873,-0.22235188865343122,0.00777152665204539,2.3196694910952838
Democratic,Pennsylvania,Bob Casey,DA3pfRtvYDQ,2024-10-08,125,2,-0.29254870168608454,-0.5045891770655051,2024-10-15,20974,125.0,0.005959759702488796,-0.29372955263523826,9.535615523982073e-05,-0.5065829287884169,-0.22235188865343122,0.006055115857728616,3.585028593996108
Republican,Wisconsin,Eric Hovde,DA37i35N09m,2024-10-08,763,64,1.4781124477693883,2.0272825876161136,2024-10-15,1780,763.0,0.42865168539325843,1.0411453363672507,0.035955056179775284,1.5936615498929851,-0.29137265244228355,0.4646067415730337,-12.03062472062256
Republican,Pennsylvania,Dave McCormick,DA3zIIrOoSl,2024-10-08,84,1,-0.9984276882384966,-0.5471414675570633,2024-10-15,1058,84.0,0.07939508506616257,-0.7797764153431817,0.000945179584120983,-0.5220368420352025,-0.43971203846926515,0.08034026465028356,3.5149575644461044
Republican,Pennsylvania,Dave McCormick,DA2B4s4t0M3,2024-10-08,184,11,0.0595276185980002,0.36883197143355606,2024-10-15,1058,184.0,0.17391304347826086,0.30929177806470826,0.010396975425330813,0.5288151712466499,-0.43971203846926515,0.1843100189035917,-0.9741820840811426
Republican,Pennsylvania,Dave McCormick,DA16bNdNMIc,2024-10-08,157,6,-0.22612031424785395,-0.08915474806175364,2024-10-15,1058,157.0,0.14839319470699433,0.015243365844578067,0.005671077504725898,0.003389164605723679,-0.43971203846926515,0.15406427221172023,0.7170034812036299
Republican,Texas,Ted Cruz,DA3nDozxCy8,2024-10-08,3669,194,-0.3308115149292919,-0.20494118183055737,2024-10-15,1241327,3669.0,0.0029557078835794276,-0.3305151655184902,0.0001562843634272033,-0.20461404321147472,-0.7635737436525185,0.003111992247006631,0.701638448432108
Democratic,Texas,Colin Allred,DA2Qyfpsaud,2024-10-08,623,48,-0.4361605486640287,-0.030616496667873156,2024-10-15,54041,623.0,0.011528284080605466,-0.40955409123445635,0.0008882145038026683,0.07945462133482872,-0.678889627571204,0.012416498584408135,0.6875595477895925
Republican,Wisconsin,Eric Hovde,DA1s1N3Obwc,2024-10-07,676,28,1.0764721188605284,0.02938090706690029,2024-10-14,1737,676.0,0.38917674150834775,0.7932792061450503,0.016119746689694875,-0.06240348005733044,-0.3359552602780364,0.4052964881980426,-3.29166754231568
Republican,Arizona,Kari Lake,DA1q7S2I-J5,2024-10-07,6326,126,0.2117611377136749,0.060370915941240014,2024-10-14,819683,6326.0,0.00771761766438977,0.2149268428174318,0.00015371796169982786,0.06248402155950508,-0.2199013142831948,0.007871335626089599,-1.2375189959276733
Republican,Arizona,Kari Lake,DA1onbbB8Un,2024-10-07,2429,41,-0.4058603645158809,-0.3664717680225122,2024-10-14,819683,2429.0,0.002963340706102237,-0.40536052075079587,5.001933674359478e-05,-0.36635387925779517,-0.2199013142831948,0.003013360042845832,3.5121760643220314
Republican,Arizona,Kari Lake,DA1ob-XieJM,2024-10-07,2562,39,-0.3847816732670919,-0.37651512529224757,2024-10-14,819683,2562.0,0.0031255985545631665,-0.38419084680812865,4.7579369097565764e-05,-0.3764441828064376,-0.2199013142831948,0.003173177923660732,3.4619929446120596
Democratic,Pennsylvania,Bob Casey,DA1ctzYiYQL,2024-10-07,271,8,-0.17714114498385483,-0.12049890795594155,2024-10-14,20956,271.0,0.012931857224661196,-0.1762416222330885,0.0003817522427944264,-0.11869690100982165,-0.2935727657587501,0.013313609467455622,1.0138544431072625
Democratic,Texas,Colin Allred,DA1Xo-VpMIM,2024-10-07,269,13,-0.6691395898516513,-0.6169512913450655,2024-10-14,53852,269.0,0.004995171952759414,-0.7010480453793381,0.0002414023620292654,-0.6455302319198776,-0.6985224410427393,0.00523657431478868,1.841159003104994
Republican,Texas,Ted Cruz,DA0_C94R3SS,2024-10-07,1100,30,-1.0110029052145362,-1.091452807822372,2024-10-14,1241417,1100.0,0.0008860842086099997,-1.0110194109066597,2.41659329620909e-05,-1.0914534786286105,-0.5731402919222587,0.0009102501415720906,3.6683090382382106
Republican,Arizona,Kari Lake,DAzEOUPtrlS,2024-10-06,49771,1437,7.097202801650821,6.64379160625276,2024-10-13,819296,49771.0,0.060748496269968366,7.133830425121453,0.0017539448502128657,6.680102528950166,-0.2832415576727309,0.06250244112018123,-48.51334147717299
Republican,Pennsylvania,Dave McCormick,DAypShqO-Hp,2024-10-06,76,3,-1.0830641127854164,-0.36394677975893946,2024-10-13,1051,76.0,0.07231208372978117,-0.861389175488572,0.0028544243577545195,-0.3097667350706571,-0.4471542132716883,0.07516650808753568,3.236044410622964
Republican,Pennsylvania,Dave McCormick,DAySF1JulAj,2024-10-06,174,10,-0.046267912085649475,0.2772346275344941,2024-10-13,1051,174.0,0.16555661274976213,0.21300612960470727,0.009514747859181731,0.4307289842790478,-0.4471542132716883,0.17507136060894388,-0.5165258619815589
Democratic,Texas,Colin Allred,DAw3jhUPC0Y,2024-10-06,2215,102,0.6115870037955623,0.8740143294055093,2024-10-13,53710,2215.0,0.041239992552597284,0.9161209036865801,0.001899087693167008,1.212500375301469,-0.7132730204763795,0.04313908024576429,-2.0827947932320092
Republican,Pennsylvania,Dave McCormick,DAwqgMXOdhv,2024-10-05,172,4,-0.06742701822237941,-0.27234943585987753,2024-10-12,1021,172.0,0.168462291870715,0.24648635668580865,0.0039177277179236044,-0.19154851542912732,-0.4790492481392162,0.17238001958863858,0.7092724921332404
Republican,Pennsylvania,Dave McCormick,DAwjHSfOJXk,2024-10-05,201,1,0.23938002076020468,-0.5471414675570633,2024-10-12,1021,201.0,0.19686581782566112,0.5737614821524186,0.0009794319294809011,-0.5182286613798227,-0.4790492481392162,0.197845249755142,0.6424421872955748
Republican,Pennsylvania,Dave McCormick,DAv5H4OPwWp,2024-10-05,3,5,-1.8553714867760591,-0.18075209196081557,2024-10-12,1021,3.0,0.002938295788442703,-1.6607376503437459,0.004897159647404506,-0.08265513344556218,-0.4790492481392162,0.007835455435847209,4.250342917029604
Democratic,Texas,Colin Allred,DAwobKhS9Jb,2024-10-05,1977,65,0.4549513772343923,0.2541746893181917,2024-10-12,53560,1977.0,0.03691187453323376,0.7230092272326295,0.0012135922330097086,0.44415699784673435,-0.7288546184696615,0.03812546676624347,-0.9729321164781799
Democratic,Texas,Colin Allred,DAvy8fJpsmT,2024-10-05,610,24,-0.44471627616526904,-0.43267464158937646,2024-10-12,53560,610.0,0.011389096340552652,-0.41576436038681847,0.00044809559372666166,-0.41385637706609146,-0.7288546184696615,0.011837191934279312,1.20379413880488
Democratic,Texas,Colin Allred,DAuZRaOoaw6,2024-10-05,769,50,-0.3400731474962521,0.0028883487422521215,2024-10-12,53560,769.0,0.014357729648991785,-0.28331008062713137,0.0009335324869305452,0.13024966556155426,-0.7288546184696615,0.01529126213592233,0.46262284714881763
Democratic,Pennsylvania,Bob Casey,DAwmlQGtwe3,2024-10-05,1110,9,0.48605707469539655,-0.056483863104347616,2024-10-12,20944,1110.0,0.052998472116119175,0.4989273132052404,0.00042971734148204737,-0.053734450716563735,-0.34105335049562935,0.05342818945760122,-1.259548428322958
Republican,Arizona,Kari Lake,DAweL6-tZIu,2024-10-05,9703,207,0.7469697117524766,0.46712688536552155,2024-10-12,819106,9703.0,0.011845841685935643,0.7535334946827581,0.000252714544881859,0.4718769806058314,-0.3143388347890406,0.0120985562308175,-3.8623818082573345
Democratic,Michigan,Elissa Slotkin,DAvXgsgg2ix,2024-10-05,559,19,-0.06807664992050337,-0.01771882803384964,2024-10-12,20779,559.0,0.026902160835458877,-0.06790924424483298,0.0009143847153376004,-0.01706743988128707,-0.34742516131584705,0.027816545550796476,0.2469466449390395
Republican,Texas,Ted Cruz,DAuZVZTAYc8,2024-10-05,3594,128,-0.3506691849454045,-0.561708055705312,2024-10-12,1241425,3594.0,0.002895060112370864,-0.35045650378201176,0.00010310731618905693,-0.5615627473688495,-0.5562128739906801,0.002998167428559921,1.640338228967358
Republican,Michigan,Mike Rogers,DAuVJ41vu4v,2024-10-05,82,3,-0.10303620551080932,-0.36970197064484955,2024-10-12,739,82.0,0.11096075778078485,-0.293297187659259,0.0040595399188092015,-0.2279763627868272,-0.22971718456886983,0.11502029769959404,2.057913851951858
Republican,Pennsylvania,Dave McCormick,DAuBtQ1O-a7,2024-10-04,224,6,0.4827097413325989,-0.08915474806175364,2024-10-11,1008,224.0,0.2222222222222222,0.8659266324731852,0.005952380952380952,0.03466452214387397,-0.4928704299151449,0.22817460317460317,-0.7984958508032258
Republican,Pennsylvania,Dave McCormick,DAr0QHhtidm,2024-10-04,245,13,0.7048803557682632,0.5520266592316799,2024-10-11,1008,245.0,0.24305555555555555,1.1059754134368411,0.012896825396825396,0.8067488485690127,-0.4928704299151449,0.25595238095238093,-2.5501773665268144
Republican,Pennsylvania,Dave McCormick,DAryxYyNs-5,2024-10-04,308,8,1.3713921990752562,0.09403993973637023,2024-10-11,1008,308.0,0.3055555555555556,1.8261217563278085,0.007936507936507936,0.2552600439796279,-0.4928704299151449,0.3134920634920635,-2.973260414636607
Republican,Pennsylvania,Dave McCormick,DArxp0NNw2P,2024-10-04,247,11,0.7260394619049932,0.36883197143355606,2024-10-11,1008,247.0,0.24503968253968253,1.1288372021000463,0.010912698412698412,0.5861533267332588,-0.4928704299151449,0.25595238095238093,-2.2214183827726246
Democratic,Pennsylvania,Bob Casey,DAtRIXQpi2w,2024-10-04,3,19,-0.3889851531769888,0.5836665854115917,2024-10-11,20930,3.0,0.0001433349259436216,-0.39174305677267807,0.0009077878643096034,0.5937495204541692,-0.39644736602198843,0.001051122790253225,-0.49106501624179066
Democratic,Pennsylvania,Bob Casey,DArswdLtT3E,2024-10-04,166,10,-0.2601397302834036,0.007531181747246318,2024-10-11,20930,166.0,0.007931199235547061,-0.26050850976895507,0.00047778308647873863,0.011364311833503225,-0.39644736602198843,0.0084089823220258,0.637180544471436
Republican,Arizona,Kari Lake,DAsQTXRKSbJ,2024-10-04,7051,125,0.32666377797963025,0.05534923730637234,2024-10-11,818882,7051.0,0.008610520197049148,0.3314232444292922,0.00015264714574261004,0.05805574232775276,-0.3510008878103742,0.008763167342791757,-1.0883534160528463
Republican,Pennsylvania,Dave McCormick,DArd-VkuI5T,2024-10-03,118,0,-0.6387228839140877,-0.6387388114561252,2024-10-10,971,118.0,0.121524201853759,-0.29435034520215714,0.0,-0.6271220433633878,-0.532207639585096,0.121524201853759,2.4003069485550976
Democratic,Ohio,Sherrod Brown,DArdBJZyzmB,2024-10-03,241,12,-0.5962129745042527,-0.07903912227101997,2024-10-10,30585,241.0,0.007879679581494197,-0.5957449557370963,0.00039234919077979404,-0.07796840396306015,-0.2404057674720756,0.00827202877227399,2.808801568596755
Republican,Ohio,Bernie Moreno,DAoE5HxOmH2,2024-10-02,788,64,2.095390693290941,0.9107372406304797,2024-10-09,5316,788.0,0.14823175319789314,2.3559622348234543,0.012039127163280662,1.029384738352071,-0.7581288723838889,0.16027088036117382,-3.965193838969408
Republican,Texas,Ted Cruz,DAm6I3sgEQO,2024-10-02,4604,87,-0.08325256206175456,-0.7833359622032657,2024-10-09,1241615,4604.0,0.003708073758773855,-0.08313291030605094,7.007002975962758e-05,-0.7833241499350572,-0.15418669811568703,0.0037781437885334827,5.620384474507747
Republican,Texas,Ted Cruz,DAm3hHwAgld,2024-10-02,5001,157,0.021860704556868244,-0.40494685354822285,2024-10-09,1241615,5001.0,0.004027818607217213,0.022001046866098273,0.00012644821462369575,-0.40488794342944145,-0.15418669811568703,0.004154266821840909,2.484560300421786
Republican,Arizona,Kari Lake,DAmio6TtGXA,2024-10-02,1809,16,-0.5041219327433186,-0.49201373389420405,2024-10-09,818511,1809.0,0.002210110798755301,-0.5036339275144737,1.9547690867929692e-05,-0.49236708972498866,-0.41172241312695795,0.0022296584896232307,2.419435121522899
Republican,Texas,Ted Cruz,DAmGqIJynBz,2024-10-01,2009,68,-0.7703279446192512,-0.8860415774096344,2024-10-08,1241767,2009.0,0.0016178558457423976,-0.7704086603891271,5.476067571452615e-05,-0.8860875482751848,0.1674342425843074,0.001672616521456924,-9.892656940797886
Republican,Arizona,Kari Lake,DAlxK0VM5tn,2024-10-01,1526,18,-0.5489735840471329,-0.4819703766244687,2024-10-08,818239,1526.0,0.0018649807696773193,-0.548662813652844,2.1998462551894985e-05,-0.48223210688623136,-0.45624062036714874,0.0018869792322292142,2.259649655574232
Republican,Arizona,Kari Lake,DAkHrGnJT3v,2024-10-01,2620,35,-0.37558946204581545,-0.39660183983171826,2024-10-08,818239,2620.0,0.003201998438109159,-0.3742230046404454,4.277478829535136e-05,-0.3963131670518731,-0.45624062036714874,0.00324477322640451,1.6925088810727358
Republican,Arizona,Kari Lake,DAkFH3XNAPd,2024-10-01,1069,22,-0.6214018690147765,-0.461883662084998,2024-10-08,818239,1069.0,0.0013064642482208744,-0.6215320940172554,2.6887009785649425e-05,-0.4620158857487353,-0.45624062036714874,0.0013333512580065237,2.374373264327114
Republican,Arizona,Kari Lake,DAkFBK1oFeg,2024-10-01,1317,28,-0.5820972417238014,-0.43175359027579197,2024-10-08,818239,1317.0,0.0016095541767136496,-0.5819881519376624,3.421983063628109e-05,-0.4316915540424912,-0.45624062036714874,0.0016437740073499307,2.22218449375183
Republican,Arizona,Kari Lake,DAkC7pMNJmk,2024-10-01,1846,20,-0.4982579359297457,-0.47192701935473336,2024-10-08,818239,1846.0,0.0022560645483776743,-0.49763837225982066,2.4442736168772203e-05,-0.4721239963174833,-0.45624062036714874,0.0022805072845464465,2.1264764950208637
Republican,Michigan,Mike Rogers,DAloj-WPbwa,2024-10-01,38,1,-0.29714818163964135,-0.5620324756045979,2024-10-08,666,38.0,0.057057057057057055,-0.4634808591923031,0.0015015015015015015,-0.26563926505941987,-0.38012997135554255,0.05855855855855856,2.2602286638446403
Democratic,Pennsylvania,Bob Casey,DAllv4PMhTV,2024-10-01,321,10,-0.13761800912692687,0.007531181747246318,2024-10-08,20894,321.0,0.015363262180530296,-0.13526962846419135,0.0004786062984588877,0.012479244749403838,-0.5388891202326263,0.015841868478989184,0.24139813274301217
Democratic,Texas,Colin Allred,DAkGGdkIvKF,2024-10-01,459,24,-0.5440943417565997,-0.43267464158937646,2024-10-08,52890,459.0,0.00867838910947249,-0.5367105119075932,0.00045377197958026093,-0.4074939520290388,-0.7984524228396543,0.009132161089052751,1.2233277217346878
Republican,Pennsylvania,Dave McCormick,DAj-oZvtm45,2024-10-01,41,0,-1.4533484701781902,-0.6387388114561252,2024-10-08,931,41.0,0.04403866809881848,-1.1871651253713573,0.0,-0.6271220433633878,-0.5747343527417997,0.04403866809881848,3.6400943699535366
Democratic,Pennsylvania,Bob Casey,DAj1qyQtrLo,2024-09-30,101,4,-0.31151980689740993,-0.37655908736231725,2024-10-07,20886,101.0,0.004835775160394523,-0.31266999591428146,0.00019151584793641673,-0.3763472068168959,-0.5705428433905457,0.00502729100833094,1.206007405457413
Republican,Wisconsin,Eric Hovde,DAjqzCFNF5Z,2024-09-30,767,24,1.4965786697881867,-0.19260816854967897,2024-10-07,1461,767.0,0.5249828884325805,1.6460161776436815,0.01642710472279261,-0.03674192481202306,-0.6221133942935664,0.5414099931553731,-2.0960334774968414
Republican,Arizona,Kari Lake,DAjWARqIsMR,2024-09-30,1045,37,-0.6252055426235805,-0.3865584825619829,2024-10-07,817997,1045.0,0.0012775107977168621,-0.6253096315138943,4.523243972777406e-05,-0.38614973352837556,-0.49584873122055373,0.0013227432374446361,2.0404691218934072
Republican,Arizona,Kari Lake,DAjTSPUsGxI,2024-09-30,4494,84,-0.07858594775836673,-0.15053958672320225,2024-10-07,817997,4494.0,0.005493907679368017,-0.07519912503243396,0.00010268986316575733,-0.1485388600581151,-0.49584873122055373,0.005596597542533775,0.46208756835490183
Republican,Arizona,Kari Lake,DAjTK8fvuF-,2024-09-30,1148,14,-0.6088814433857965,-0.5020570911639394,2024-10-07,817997,1148.0,0.001403428129932017,-0.6088812806389767,1.711497719429289e-05,-0.5024273950138222,-0.49584873122055373,0.0014205431071263098,2.240478727887659
Republican,Arizona,Kari Lake,DAjTDB4P-FG,2024-09-30,1638,27,-0.5312231072060474,-0.43677526891065965,2024-10-07,817997,1638.0,0.002002452331732268,-0.530726990068981,3.300745601756486e-05,-0.43670523852204796,-0.49584873122055373,0.0020354597877498327,1.9522050076319364
Republican,Arizona,Kari Lake,DAhVB9Fo0Ul,2024-09-30,13946,214,1.4194275085089574,0.5022786358095952,2024-10-07,817997,13946.0,0.01704896228225776,1.4323811902075672,0.000261614651398477,0.5086827048596266,-0.49584873122055373,0.017310576933656237,-3.8755895161578557
Republican,Michigan,Mike Rogers,DAjTtZZvMFG,2024-09-30,27,1,-0.34567617567184933,-0.5620324756045979,2024-10-07,650,27.0,0.04153846153846154,-0.5124758544696549,0.0015384615384615385,-0.26509508939317544,-0.4130971575005667,0.043076923076923075,2.1973248539605406
Republican,Pennsylvania,Dave McCormick,DAjOgq4uxyT,2024-09-30,86,12,-0.9772685821017667,0.460429315332618,2024-10-07,935,86.0,0.09197860962566845,-0.6347847482678723,0.012834224598930482,0.7997888829068153,-0.5704816814261294,0.10481283422459893,0.9059699611688113
Republican,Pennsylvania,Dave McCormick,DAizGhUu96d,2024-09-30,133,2,-0.48002958788861316,-0.4555441236580014,2024-10-07,935,133.0,0.14224598930481283,-0.05558683398551159,0.0021390374331550803,-0.3893035556516873,-0.5704816814261294,0.1443850267379679,1.639971522324438
Republican,Texas,Ted Cruz,DAjCNG0uIp0,2024-09-30,4568,192,-0.09278424366948862,-0.21575229922070147,2024-10-07,1241815,4568.0,0.003678486731115343,-0.09286129627956952,0.00015461240200835067,-0.21583701426490434,0.26899875017377933,0.003833099133123694,-1.1469813249722105
